"year","overall","to","pos","gp","ps"
1996,1,2015,"D",1179,64.6
1996,2,2008,"D",496,25.8
1996,3,2011,"RW",822,56.6
1996,4,2000,"C",3,0
1996,5,2007,"D",231,8.8
1996,6,2009,"C",627,12.5
1996,7,2007,"LW/C",545,9.2
1996,8,2004,"D",44,0
1996,9,2011,"D",917,46.9
1996,10,2004,"D",209,2.7
1996,11,2004,"D",82,0
1996,12,2004,"C",60,0.6
1996,13,2014,"D",1107,74.6
1996,14,2013,"C",798,17.7
1996,15,2016,"RW",1293,52
1996,16,1999,"D",5,0
1996,17,2000,"RW",113,3.5
1996,18,2001,"C",57,0
1996,19,2001,"D",5,0.3
1996,20,2008,"LW",521,12.8
1996,21,2012,"LW",938,54
1996,22,1996,"D",0,0
1996,23,1996,"G",0,0
1996,24,2015,"C",973,78.5
1996,25,2001,"D",32,0.6
1996,26,2003,"D",49,0.2
1996,27,2014,"D",969,36
1996,28,2002,"D",12,0.2
1996,29,2009,"LW",337,0
1996,30,2012,"LW",341,5.1
1996,31,1999,"D",18,0
1996,32,2004,"D",6,0
1996,33,1996,"LW",0,0
1996,34,1996,"LW",0,0
1996,35,2019,"C",1516,66
1996,36,2001,"D",19,0.6
1996,37,2002,"RW",73,2.6
1996,38,1996,"LW",0,0
1996,39,2004,"LW",55,0
1996,40,2013,"C",524,6.6
1996,41,1996,"D",0,0
1996,42,2003,"D",2,0
1996,43,2007,"C",552,22
1996,44,2013,"G",341,49
1996,45,1996,"RW",0,0
1996,46,1996,"C",0,0
1996,47,2006,"RW",142,7.3
1996,48,2000,"LW",53,0.7
1996,49,2012,"D",797,42.1
1996,50,1996,"G",0,0
1996,51,2001,"C",3,0
1996,52,1996,"G",0,0
1996,53,1996,"LW",0,0
1996,54,1996,"C",0,0
1996,55,1996,"G",0,0
1996,56,2022,"D",1680,155.1
1996,57,1996,"RW",0,0
1996,58,1996,"D",0,0
1996,59,2013,"D",824,58.9
1996,60,1999,"D",2,0.1
1996,61,1996,"RW",0,0
1996,62,1996,"D",0,0
1996,63,2008,"RW",308,0.3
1996,64,1996,"RW",0,0
1996,65,2006,"LW/C",493,19.5
1996,66,1996,"D",0,0
1996,67,2004,"LW",108,0
1996,68,1996,"LW",0,0
1996,69,1996,"RW",0,0
1996,70,2011,"LW",469,11.3
1996,71,2014,"RW",789,16.8
1996,72,2010,"LW",31,0
1996,73,1996,"LW",0,0
1996,74,1996,"G",0,0
1996,75,2004,"D",21,0.5
1996,76,1996,"LW",0,0
1996,77,1996,"RW",0,0
1996,78,1996,"C",0,0
1996,79,2011,"RW",722,42.6
1996,80,1996,"RW",0,0
1996,81,2002,"D",29,0.4
1996,82,2004,"RW",73,0.5
1996,83,1999,"G",3,0
1996,84,1996,"C",0,0
1996,85,1996,"RW",0,0
1996,86,1996,"RW",0,0
1996,87,1996,"RW",0,0
1996,88,2009,"LW",233,0.5
1996,89,2013,"D",847,51.5
1996,90,1996,"RW",0,0
1996,91,2004,"D",47,0.4
1996,92,1996,"C",0,0
1996,93,1996,"RW",0,0
1996,94,1996,"D",0,0
1996,95,1996,"C",0,0
1996,96,2013,"C",820,28.9
1996,97,1996,"RW",0,0
1996,98,1996,"D",0,0
1996,99,1996,"C",0,0
1996,100,2012,"C",194,0.8
1996,101,1996,"D",0,0
1996,102,2012,"RW",675,8.1
1996,103,1996,"RW",0,0
1996,104,1996,"C",0,0
1996,105,2017,"D",963,68.2
1996,106,1996,"D",0,0
1996,107,1996,"G",0,0
1996,108,1996,"LW",0,0
1996,109,2003,"D",37,1.8
1996,110,1996,"C",0,0
1996,111,1996,"RW",0,0
1996,112,2002,"LW",7,0
1996,113,1996,"D",0,0
1996,114,1996,"RW",0,0
1996,115,2002,"D",30,0.6
1996,116,1996,"D",0,0
1996,117,1996,"D",0,0
1996,118,1996,"C",0,0
1996,119,2003,"D",112,3.9
1996,120,1996,"D",0,0
1996,121,1996,"C",0,0
1996,122,1996,"C",0,0
1996,123,1996,"D",0,0
1996,124,1996,"G",0,0
1996,125,1996,"D",0,0
1996,126,1996,"LW",0,0
1996,127,1996,"D",0,0
1996,128,1996,"LW",0,0
1996,129,1996,"C",0,0
1996,130,1996,"D",0,0
1996,131,1996,"LW",0,0
1996,132,1996,"D",0,0
1996,133,2009,"RW",172,0.1
1996,134,1996,"LW",0,0
1996,135,1996,"G",0,0
1996,136,2004,"RW",613,19.9
1996,137,2001,"G",3,0
1996,138,1996,"C",0,0
1996,139,2007,"G",186,24.9
1996,140,2000,"D",2,0
1996,141,1996,"C",0,0
1996,142,1996,"RW",0,0
1996,143,1996,"G",0,0
1996,144,1996,"RW",0,0
1996,145,1996,"RW",0,0
1996,146,2011,"RW",381,5.9
1996,147,1996,"G",0,0
1996,148,1996,"D",0,0
1996,149,1996,"G",0,0
1996,150,1996,"C",0,0
1996,151,1996,"LW",0,0
1996,152,1996,"D",0,0
1996,153,1996,"RW",0,0
1996,154,2013,"D",689,31.7
1996,155,1996,"D",0,0
1996,156,1996,"LW",0,0
1996,157,2001,"C",16,0.4
1996,158,1996,"D",0,0
1996,159,1996,"G",0,0
1996,160,1996,"G",0,0
1996,161,1996,"C",0,0
1996,162,1996,"C",0,0
1996,163,1996,"D",0,0
1996,164,1996,"D",0,0
1996,165,1996,"G",0,0
1996,166,1996,"G",0,0
1996,167,2009,"RW",503,3.1
1996,168,1996,"C",0,0
1996,169,2004,"C",77,2.6
1996,170,1996,"RW",0,0
1996,171,2001,"D",1,0
1996,172,1996,"D",0,0
1996,173,1996,"D",0,0
1996,174,2008,"RW",616,14.5
1996,175,1996,"D",0,0
1996,176,2012,"C",798,4
1996,177,2007,"RW",256,0
1996,178,1996,"C",0,0
1996,179,2012,"D",970,64.1
1996,180,1996,"RW",0,0
1996,181,1996,"RW",0,0
1996,182,1996,"D",0,0
1996,183,1996,"D",0,0
1996,184,1996,"D",0,0
1996,185,1996,"D",0,0
1996,186,2007,"RW",74,0.8
1996,187,1996,"LW",0,0
1996,188,1996,"C",0,0
1996,189,1996,"C",0,0
1996,190,2010,"G",46,6.1
1996,191,1996,"C",0,0
1996,192,2002,"D",42,0.4
1996,193,2001,"LW",69,2.6
1996,194,2008,"D",282,8.2
1996,195,2011,"RW",462,15.8
1996,196,2004,"C",8,0.1
1996,197,1996,"LW",0,0
1996,198,1996,"D",0,0
1996,199,2016,"D",907,58
1996,200,1996,"RW",0,0
1996,201,1996,"C",0,0
1996,202,1996,"RW",0,0
1996,203,1996,"C",0,0
1996,204,2013,"D",984,87
1996,205,1996,"RW",0,0
1996,206,1996,"D",0,0
1996,207,1996,"F",0,0
1996,208,1996,"RW",0,0
1996,209,1996,"G",0,0
1996,210,1996,"D",0,0
1996,211,1996,"D",0,0
1996,212,2000,"D",1,0
1996,213,1996,"C",0,0
1996,214,1996,"D",0,0
1996,215,1996,"RW",0,0
1996,216,2004,"RW",89,2.7
1996,217,1996,"LW",0,0
1996,218,1996,"D",0,0
1996,219,1996,"LW",0,0
1996,220,1996,"LW",0,0
1996,221,1996,"G",0,0
1996,222,1996,"G",0,0
1996,223,2015,"RW",951,1.9
1996,224,1996,"LW",0,0
1997,1,2022,"C",1714,163.1
1997,2,2021,"C",1779,133.8
1997,3,2015,"C",1231,71.7
1997,4,2019,"G",1044,217.8
1997,5,2015,"D",1009,48.7
1997,6,2001,"C",19,1.2
1997,7,2011,"D",734,41.3
1997,8,2011,"LW",888,61
1997,9,2011,"D",605,30
1997,10,2007,"D",250,5
1997,11,2009,"RW",336,4.2
1997,12,2017,"RW",1309,144.2
1997,13,2015,"RW",938,35.1
1997,14,2001,"RW",12,0
1997,15,1997,"LW",0,0
1997,16,2004,"RW",14,0
1997,17,2003,"RW",53,1
1997,18,2007,"C",156,0.9
1997,19,1997,"RW",0,0
1997,20,2006,"LW",34,0.2
1997,21,2006,"G",71,8.6
1997,22,2002,"D",2,0
1997,23,2015,"D",1055,50.8
1997,24,2002,"G",6,0.5
1997,25,2015,"LW",991,66.4
1997,26,1997,"D",0,0
1997,27,2007,"RW",438,9.8
1997,28,2003,"LW",9,0.4
1997,29,2006,"C",27,1.3
1997,30,2004,"G",7,0
1997,31,2000,"LW",4,0
1997,32,1997,"G",0,0
1997,33,1997,"D",0,0
1997,34,2000,"D",3,0
1997,35,2004,"D",71,1.2
1997,36,2004,"C",146,7.2
1997,37,1997,"LW",0,0
1997,38,2001,"RW",1,0
1997,39,2008,"LW",99,0
1997,40,1997,"C",0,0
1997,41,1997,"G",0,0
1997,42,2004,"RW",43,0.5
1997,43,1997,"D",0,0
1997,44,1997,"D",0,0
1997,45,2000,"LW",6,0.1
1997,46,1997,"D",0,0
1997,47,2012,"LW",662,48.3
1997,48,2014,"D",678,34.4
1997,49,2003,"LW",99,0.2
1997,50,2006,"RW",14,0.3
1997,51,1997,"D",0,0
1997,52,2003,"C",139,1.4
1997,53,1997,"LW",0,0
1997,54,1997,"C",0,0
1997,55,2004,"D",197,3.9
1997,56,1997,"D",0,0
1997,57,2003,"RW",11,0
1997,58,2003,"G",76,11.2
1997,59,1997,"C",0,0
1997,60,1997,"C",0,0
1997,61,2001,"RW",16,0
1997,62,1997,"D",0,0
1997,63,2007,"RW",67,0
1997,64,2001,"LW",23,0
1997,65,1997,"D",0,0
1997,66,2008,"RW",143,2.3
1997,67,1997,"LW",0,0
1997,68,1997,"D",0,0
1997,69,2010,"RW",651,38.9
1997,70,1998,"C",12,0.1
1997,71,2009,"D",349,8.6
1997,72,1997,"LW",0,0
1997,73,2004,"D",39,0.8
1997,74,2002,"C",15,0
1997,75,1997,"C",0,0
1997,76,2006,"C",12,0.3
1997,77,2006,"LW",33,0
1997,78,2007,"LW",385,8.4
1997,79,2004,"D",22,1.2
1997,80,2011,"RW",115,0
1997,81,1997,"RW",0,0
1997,82,1997,"RW",0,0
1997,83,2014,"D",708,55.3
1997,84,2011,"C",615,5.5
1997,85,2000,"LW",3,0
1997,86,1997,"D",0,0
1997,87,2008,"LW",294,0.6
1997,88,2004,"RW",174,6.8
1997,89,1997,"G",0,0
1997,90,1997,"C",0,0
1997,91,1997,"D",0,0
1997,92,1997,"D",0,0
1997,93,1997,"D",0,0
