"year","overall","to","pos","ps","gp","adj_ps","reg"
2011,43,2025,"F",58.1,935,70.52,TRUE
2011,46,2025,"D",31.4,603,38.11,TRUE
2011,47,2025,"F",12.4,705,15.05,TRUE
2011,53,2025,"F",47,738,57.05,TRUE
2011,58,2025,"F",116.9,803,141.89,TRUE
2011,64,2025,"F",56.6,801,68.7,TRUE
2011,66,2025,"F",0,30,0,FALSE
2011,67,2025,"F",22.2,775,26.95,TRUE
2011,68,2025,"F",14.6,642,17.72,TRUE
2011,75,2025,"F",29.8,624,36.17,TRUE
2011,88,2025,"G",56.6,336,68.7,TRUE
2011,96,2025,"F",33.7,797,40.9,TRUE
2011,98,2025,"D",19.5,418,23.67,TRUE
2011,101,2025,"F",0,19,0,FALSE
2011,131,2025,"D",14.6,373,17.72,TRUE
2011,133,2025,"F",7.2,562,8.74,TRUE
2011,160,2025,"D",37,626,44.91,TRUE
2011,177,2025,"F",8.1,299,9.83,TRUE
2011,179,2025,"D",37.6,636,45.64,TRUE
2011,188,2025,"G",29.2,190,35.44,TRUE
2011,194,2025,"F",7.2,298,8.74,TRUE
2011,208,2025,"F",53.6,825,65.06,TRUE
2012,5,2025,"D",70.8,873,89.22,TRUE
2012,6,2025,"D",67.5,762,85.06,TRUE
2012,7,2025,"D",47.9,737,60.36,TRUE
2012,9,2025,"D",58.2,825,73.34,TRUE
2012,11,2025,"F",80.6,780,101.57,TRUE
2012,13,2025,"F",14.4,708,18.15,TRUE
2012,14,2025,"F",10.7,770,13.48,TRUE
2012,15,2025,"D",41.4,871,52.17,TRUE
2012,16,2025,"F",37.5,835,47.26,TRUE
2012,17,2025,"F",56.8,791,71.58,TRUE
2012,18,2025,"F",53,752,66.79,TRUE
2012,19,2025,"G",108,540,136.1,TRUE
2012,20,2025,"F",20.2,681,25.46,TRUE
2012,21,2025,"F",11,414,13.86,TRUE
2012,22,2025,"D",43.1,761,54.31,TRUE
2012,23,2025,"D",42.6,627,53.68,TRUE
2012,26,2025,"F",0.4,189,0.5,FALSE
2012,28,2025,"D",49.9,691,62.88,TRUE
2012,30,2025,"F",31.4,722,39.57,TRUE
2012,38,2025,"F",4.7,302,5.92,TRUE
2012,44,2025,"D",35.7,643,44.99,TRUE
2012,45,2025,"G",27.5,142,34.65,TRUE
2012,47,2025,"F",10.8,534,13.61,TRUE
2012,50,2025,"F",16,690,20.16,TRUE
2012,52,2025,"F",10.5,418,13.23,TRUE
2012,58,2025,"F",16.2,720,20.41,TRUE
2012,60,2025,"D",46.7,784,58.85,TRUE
2012,61,2025,"F",8.2,498,10.33,TRUE
2012,62,2025,"G",43,303,54.19,TRUE
2012,65,2025,"D",35.5,560,44.74,TRUE
2012,66,2025,"F",13.4,626,16.89,TRUE
2012,74,2025,"D",53.6,684,67.55,TRUE
2012,77,2025,"F",27.2,573,34.28,TRUE
2012,78,2025,"D",59.1,689,74.48,TRUE
2012,81,2025,"F",10.9,493,13.74,TRUE
2012,83,2025,"G",46.3,274,58.35,TRUE
2012,85,2025,"D",39.1,527,49.27,TRUE
2012,86,2025,"D",57.4,723,72.33,TRUE
2012,87,2025,"G",94,517,118.46,TRUE
2012,93,2025,"D",35.8,515,45.11,TRUE
2012,95,2025,"F",23.1,616,29.11,TRUE
2012,105,2025,"D",23,580,28.98,TRUE
2012,110,2025,"F",23.4,495,29.49,TRUE
2012,120,2025,"D",67.3,745,84.81,TRUE
2012,126,2025,"F",2.3,189,2.9,FALSE
2012,130,2025,"G",115.1,568,145.05,TRUE
2012,147,2025,"D",21.3,520,26.84,TRUE
2012,150,2025,"F",22.8,605,28.73,TRUE
2012,151,2025,"D",33,572,41.59,TRUE
2012,156,2025,"F",20.8,601,26.21,TRUE
2012,163,2025,"G",58.5,291,73.72,TRUE
2012,169,2025,"F",13.6,412,17.14,TRUE
2012,175,2025,"D",17.8,464,22.43,TRUE
2012,210,2025,"D",6.2,193,7.81,FALSE
2013,1,2025,"F",116.1,870,152.49,TRUE
2013,2,2025,"F",86.2,804,113.22,TRUE
2013,3,2025,"F",29.7,607,39.01,TRUE
2013,4,2025,"D",67.9,860,89.18,TRUE
2013,5,2025,"F",59.5,900,78.15,TRUE
2013,6,2025,"F",62.9,818,82.61,TRUE
2013,7,2025,"D",56.7,716,74.47,TRUE
2013,8,2025,"D",45.8,776,60.16,TRUE
2013,9,2025,"F",57.5,813,75.52,TRUE
2013,10,2025,"F",32.7,555,42.95,TRUE
2013,12,2025,"F",40.9,735,53.72,TRUE
2013,13,2025,"D",62.7,662,82.35,TRUE
2013,14,2025,"F",24.7,789,32.44,TRUE
2013,15,2025,"D",43.1,560,56.61,TRUE
2013,16,2025,"D",36.3,723,47.68,TRUE
2013,17,2025,"F",5.5,572,7.22,TRUE
2013,20,2025,"F",32.4,507,42.56,TRUE
2013,23,2025,"F",39.4,696,51.75,TRUE
2013,25,2025,"F",2.4,302,3.15,TRUE
2013,26,2025,"D",60.8,564,79.86,TRUE
2013,29,2025,"F",10.9,502,14.32,TRUE
2013,30,2025,"F",29.9,649,39.27,TRUE
2013,35,2025,"F",21.5,576,28.24,TRUE
2013,41,2025,"D",12.2,345,16.02,TRUE
2013,42,2025,"D",4.8,124,6.3,FALSE
2013,44,2025,"G",50.4,293,66.2,TRUE
2013,55,2025,"F",29,590,38.09,TRUE
2013,57,2025,"F",10.5,456,13.79,TRUE
2013,58,2025,"F",28,488,36.78,TRUE
2013,59,2025,"G",11.3,77,14.84,FALSE
2013,63,2025,"G",6.5,66,8.54,FALSE
2013,66,2025,"D",50.2,699,65.93,TRUE
2013,74,2025,"F",0.3,269,0.39,TRUE
2013,75,2025,"F",48.2,593,63.31,TRUE
2013,77,2025,"F",66.5,600,87.34,TRUE
2013,78,2025,"G",6,57,7.88,FALSE
2013,79,2025,"F",14.2,637,18.65,TRUE
2013,80,2025,"F",33.9,607,44.53,TRUE
2013,82,2025,"F",34.1,411,44.79,TRUE
2013,89,2025,"F",38.5,624,50.57,TRUE
2013,99,2025,"G",79.9,408,104.94,TRUE
2013,100,2025,"F",14.2,513,18.65,TRUE
2013,101,2025,"F",16,486,21.01,TRUE
2013,104,2025,"F",26.9,700,35.33,TRUE
2013,110,2025,"D",26.7,433,35.07,TRUE
2013,118,2025,"F",2.2,175,2.89,FALSE
2013,121,2025,"F",4.7,455,6.17,TRUE
2013,133,2025,"D",17.6,384,23.12,TRUE
2013,137,2025,"D",20.6,365,27.06,TRUE
2013,148,2025,"F",5,209,6.57,TRUE
2013,152,2025,"D",5.9,300,7.75,TRUE
2013,196,2025,"D",2.9,201,3.81,TRUE
2013,206,2025,"D",47.4,550,62.26,TRUE
2014,1,2025,"D",70.3,732,97.39,TRUE
2014,2,2025,"F",67.5,775,93.51,TRUE
2014,3,2025,"F",112.2,790,155.43,TRUE
2014,4,2025,"F",31,691,42.94,TRUE
2014,7,2025,"D",8,307,11.08,TRUE
2014,8,2025,"F",67,685,92.82,TRUE
2014,9,2025,"F",60.7,674,84.09,TRUE
2014,11,2025,"F",51.6,651,71.48,TRUE
2014,13,2025,"F",25.8,406,35.74,TRUE
2014,15,2025,"F",56.6,734,78.41,TRUE
2014,16,2025,"F",12.4,313,17.18,TRUE
2014,17,2025,"D",34.4,579,47.65,TRUE
2014,18,2025,"F",40.9,536,56.66,TRUE
2014,19,2025,"D",32.6,406,45.16,TRUE
2014,20,2025,"F",38.8,588,53.75,TRUE
2014,21,2025,"F",19,442,26.32,TRUE
2014,22,2025,"F",17.3,527,23.97,TRUE
2014,24,2025,"F",42.3,668,58.6,TRUE
2014,25,2025,"F",107.2,756,148.5,TRUE
2014,29,2025,"F",43.7,630,60.54,TRUE
2014,33,2025,"F",28.6,585,39.62,TRUE
2014,36,2025,"G",45.1,242,62.48,TRUE
2014,37,2025,"G",28.9,179,40.04,TRUE
2014,38,2025,"D",32.4,522,44.88,TRUE
2014,39,2025,"G",27.8,188,38.51,TRUE
2014,40,2025,"D",3,197,4.16,FALSE
2014,48,2025,"F",5.8,304,8.03,TRUE
2014,55,2025,"D",49.6,601,68.71,TRUE
2014,56,2025,"F",21.9,483,30.34,TRUE
2014,58,2025,"F",20.4,534,28.26,TRUE
2014,59,2025,"G",0,2,0,FALSE
2014,61,2025,"G",9.4,80,13.02,FALSE
2014,62,2025,"F",0.7,30,0.97,FALSE
2014,67,2025,"F",20.2,513,27.98,TRUE
2014,76,2025,"G",40.1,244,55.55,TRUE
2014,78,2025,"G",53.1,253,73.56,TRUE
2014,79,2025,"F",74.2,657,102.79,TRUE
2014,82,2025,"D",16.9,267,23.41,TRUE
2014,86,2025,"D",2.8,93,3.88,FALSE
2014,89,2025,"F",3.8,229,5.26,TRUE
2014,90,2025,"F",11.9,441,16.49,TRUE
2014,91,2025,"D",2.2,107,3.05,FALSE
2014,94,2025,"G",22.3,145,30.89,TRUE
2014,108,2025,"D",55.2,473,76.47,TRUE
2014,109,2025,"G",20.8,140,28.81,TRUE
2014,112,2025,"F",44.7,613,61.92,TRUE
2014,113,2025,"F",4.5,349,6.23,TRUE
2014,116,2025,"F",22.2,566,30.75,TRUE
2014,117,2025,"F",22.2,344,30.75,TRUE
2014,118,2025,"G",57.7,274,79.93,TRUE
2014,126,2025,"D",42.2,477,58.46,TRUE
2014,127,2025,"F",0.1,53,0.14,FALSE
2014,128,2025,"F",6.1,241,8.45,TRUE
2014,171,2025,"F",17.8,512,24.66,TRUE
2014,181,2025,"F",20.8,370,28.81,TRUE
2014,188,2025,"F",11.8,380,16.35,TRUE
2014,207,2025,"F",7.9,350,10.94,TRUE
2014,210,2025,"D",17.4,306,24.1,TRUE
2015,1,2025,"F",125.5,712,184.74,TRUE
2015,2,2025,"F",66.9,616,98.48,TRUE
2015,3,2025,"F",36.6,518,53.88,TRUE
2015,4,2025,"F",77.2,657,113.64,TRUE
2015,5,2025,"D",54.8,758,80.67,TRUE
2015,6,2025,"F",29.1,628,42.84,TRUE
2015,7,2025,"D",47.7,696,70.21,TRUE
2015,8,2025,"D",61.8,567,90.97,TRUE
2015,9,2025,"F",46.2,621,68.01,TRUE
2015,10,2025,"F",79.8,652,117.47,TRUE
2015,11,2025,"F",17.2,585,25.32,TRUE
2015,14,2025,"F",34.9,547,51.37,TRUE
2015,16,2025,"F",44.2,530,65.06,TRUE
2015,17,2025,"F",65.2,613,95.97,TRUE
2015,18,2025,"D",45.2,512,66.53,TRUE
2015,20,2025,"F",29.8,544,43.87,TRUE
2015,21,2025,"F",6.2,323,9.13,TRUE
2015,22,2025,"G",28.9,200,42.54,TRUE
2015,23,2025,"F",46,554,67.71,TRUE
2015,24,2025,"F",47.8,646,70.36,TRUE
2015,25,2025,"F",22.2,526,32.68,TRUE
2015,26,2025,"D",3.3,157,4.86,FALSE
2015,28,2025,"F",24.8,631,36.51,TRUE
2015,32,2025,"F",7.3,523,10.75,TRUE
2015,33,2025,"F",0,123,0,FALSE
2015,34,2025,"D",11.6,348,17.08,TRUE
2015,35,2025,"F",75.7,677,111.43,TRUE
2015,37,2025,"D",36.1,637,53.14,TRUE
2015,39,2025,"F",3.3,248,4.86,TRUE
2015,42,2025,"G",43.1,252,63.44,TRUE
2015,43,2025,"D",25.6,441,37.68,TRUE
2015,46,2025,"F",17.5,374,25.76,TRUE
2015,47,2025,"F",0,261,0,TRUE
2015,49,2025,"F",45.2,468,66.53,TRUE
2015,50,2025,"F",11.3,435,16.63,TRUE
2015,52,2025,"D",10.8,316,15.9,TRUE
2015,53,2025,"D",36.7,536,54.02,TRUE
2015,55,2025,"F",7.3,375,10.75,TRUE
2015,56,2025,"D",48.2,542,70.95,TRUE
2015,57,2025,"D",15.3,367,22.52,TRUE
2015,58,2025,"F",5,288,7.36,TRUE
2015,60,2025,"D",11.8,220,17.37,TRUE
2015,63,2025,"D",1.5,74,2.21,FALSE
2015,66,2025,"D",0.2,30,0.29,FALSE
2015,69,2025,"F",6.3,357,9.27,TRUE
2015,72,2025,"F",30,511,44.16,TRUE
2015,75,2025,"G",13.7,105,20.17,TRUE
2015,76,2025,"G",31,186,45.63,TRUE
2015,77,2025,"G",31.9,206,46.96,TRUE
2015,85,2025,"F",11.5,203,16.93,TRUE
2015,91,2025,"D",1.9,111,2.8,FALSE
2015,92,2025,"D",11.8,298,17.37,TRUE
2015,96,2025,"F",14.9,369,21.93,TRUE
2015,100,2025,"F",1.1,39,1.62,FALSE
2015,111,2025,"G",0.1,1,0.15,FALSE
2015,112,2025,"D",3.5,108,5.15,FALSE
2015,115,2025,"D",17.5,296,25.76,TRUE
2015,117,2025,"D",8.8,248,12.95,TRUE
2015,120,2025,"F",11.7,420,17.22,TRUE
2015,121,2025,"D",1.3,70,1.91,FALSE
2015,123,2025,"F",29.6,485,43.57,TRUE
2015,127,2025,"D",13.6,328,20.02,TRUE
2015,135,2025,"F",47.6,319,70.07,TRUE
2015,145,2025,"G",31.6,198,46.52,TRUE
2015,148,2025,"F",26.5,427,39.01,TRUE
2015,149,2025,"F",8.1,301,11.92,TRUE
2015,154,2025,"D",22.4,363,32.97,TRUE
2015,159,2025,"D",27.6,435,40.63,TRUE
2015,166,2025,"F",25.7,498,37.83,TRUE
2015,168,2025,"F",11.4,400,16.78,TRUE
2015,180,2025,"F",0.1,31,0.15,FALSE
2015,186,2025,"F",2.9,310,4.27,TRUE
2015,188,2025,"G",2.3,29,3.39,FALSE
2015,194,2025,"D",30.8,438,45.34,TRUE
2015,199,2025,"G",22.1,126,32.53,TRUE
2016,1,2025,"F",96.1,629,149.14,TRUE
2016,2,2025,"F",46.8,532,72.63,TRUE
2016,3,2025,"F",41.5,598,64.4,TRUE
2016,4,2025,"F",10.1,387,15.67,TRUE
2016,6,2025,"F",72.8,642,112.98,TRUE
2016,7,2025,"F",49.9,601,77.44,TRUE
2016,8,2025,"F",4.2,126,6.52,FALSE
2016,9,2025,"D",47.8,552,74.18,TRUE
2016,10,2025,"F",9.4,495,14.59,TRUE
2016,13,2025,"D",10.1,261,15.67,TRUE
2016,14,2025,"D",57.5,504,89.23,TRUE
2016,15,2025,"F",7.9,434,12.26,TRUE
2016,16,2025,"D",44.6,541,69.21,TRUE
2016,17,2025,"D",19.7,377,30.57,TRUE
2016,18,2025,"D",8.7,202,13.5,TRUE
2016,19,2025,"F",2.6,114,4.03,FALSE
2016,20,2025,"D",4.3,156,6.67,FALSE
2016,21,2025,"F",2.2,181,3.41,FALSE
2016,24,2025,"F",1.6,284,2.48,TRUE
2016,25,2025,"F",0,24,0,FALSE
2016,26,2025,"F",35.4,448,54.94,TRUE
2016,27,2025,"F",9.8,431,15.21,TRUE
2016,29,2025,"F",9.8,338,15.21,TRUE
2016,30,2025,"F",8.4,418,13.04,TRUE
2016,33,2025,"F",2.5,189,3.88,FALSE
2016,34,2025,"D",7.7,309,11.95,TRUE
2016,35,2025,"F",34.8,416,54.01,TRUE
2016,39,2025,"F",55.7,614,86.44,TRUE
2016,41,2025,"F",4.2,276,6.52,TRUE
2016,46,2025,"F",0,168,0,FALSE
2016,47,2025,"D",33.4,548,51.83,TRUE
2016,49,2025,"D",25.5,405,39.57,TRUE
2016,53,2025,"D",34.5,451,53.54,TRUE
2016,55,2025,"G",34,169,52.76,TRUE
2016,57,2025,"F",5.5,292,8.54,TRUE
2016,58,2025,"F",5.6,305,8.69,TRUE
2016,62,2025,"G",15.8,78,24.52,FALSE
2016,66,2025,"D",59.4,431,92.18,TRUE
2016,68,2025,"D",0.2,38,0.31,FALSE
2016,73,2025,"F",2.6,169,4.03,FALSE
2016,85,2025,"D",9.6,255,14.9,TRUE
2016,88,2025,"G",17.2,102,26.69,TRUE
2016,99,2025,"F",0.1,26,0.16,FALSE
2016,101,2025,"D",0.6,44,0.93,FALSE
2016,106,2025,"F",2.9,293,4.5,TRUE
2016,110,2025,"D",2.6,73,4.03,FALSE
2016,111,2025,"F",1.9,293,2.95,TRUE
2016,112,2025,"D",2.7,94,4.19,FALSE
2016,114,2025,"D",3.5,163,5.43,FALSE
2016,118,2025,"F",14.7,331,22.81,TRUE
2016,135,2025,"F",0,20,0,FALSE
2016,142,2025,"F",4.3,213,6.67,TRUE
2016,145,2025,"F",0.4,181,0.62,FALSE
2016,159,2025,"F",31,375,48.11,TRUE
2016,160,2025,"F",2.1,200,3.26,TRUE
2016,161,2025,"D",0,1,0,FALSE
2016,162,2025,"F",44.3,552,68.75,TRUE
2016,169,2025,"F",0,46,0,FALSE
2016,183,2025,"D",4.4,165,6.83,FALSE
2016,184,2025,"F",0,22,0,FALSE
2017,1,2025,"F",44.7,527,74.5,TRUE
2017,3,2025,"D",48.5,475,80.83,TRUE
2017,4,2025,"D",69.2,395,115.33,TRUE
2017,5,2025,"F",49.8,471,83,TRUE
2017,6,2025,"F",6.9,252,11.5,TRUE
2017,8,2025,"F",17.6,438,29.33,TRUE
2017,9,2025,"F",9.4,390,15.67,TRUE
2017,10,2025,"F",17.1,347,28.5,TRUE
2017,11,2025,"F",19.8,270,33,TRUE
2017,12,2025,"F",33.5,441,55.83,TRUE
2017,13,2025,"F",34.1,455,56.83,TRUE
2017,15,2025,"D",12.3,294,20.5,TRUE
2017,16,2025,"D",11.3,271,18.83,TRUE
2017,17,2025,"D",13.9,264,23.17,TRUE
2017,18,2025,"D",5.9,187,9.83,FALSE
2017,19,2025,"F",17.2,239,28.67,TRUE
2017,20,2025,"F",37.1,466,61.83,TRUE
2017,21,2025,"F",14.4,393,24,TRUE
2017,22,2025,"F",11.9,315,19.83,TRUE
2017,23,2025,"D",5.8,194,9.67,FALSE
2017,25,2025,"F",6.3,283,10.5,TRUE
2017,26,2025,"G",45.6,251,76,TRUE
2017,27,2025,"F",11,310,18.33,TRUE
2017,28,2025,"F",0,13,0,FALSE
2017,29,2025,"D",16.8,407,28,TRUE
2017,30,2025,"F",14.5,345,24.17,TRUE
2017,31,2025,"F",3.9,190,6.5,FALSE
2017,32,2025,"D",8.5,159,14.17,FALSE
2017,34,2025,"D",16.8,364,28,TRUE
2017,36,2025,"F",7.1,314,11.83,TRUE
2017,39,2025,"F",47.1,374,78.5,TRUE
2017,41,2025,"F",1,134,1.67,FALSE
2017,42,2025,"F",8.5,374,14.17,TRUE
2017,43,2025,"D",14.1,216,23.5,TRUE
2017,45,2025,"F",6.8,232,11.33,TRUE
2017,49,2025,"D",12.9,408,21.5,TRUE
2017,54,2025,"G",23.7,155,39.5,TRUE
2017,55,2025,"F",0.1,160,0.17,FALSE
2017,57,2025,"D",2.8,110,4.67,FALSE
2017,63,2025,"F",9.6,247,16,TRUE
2017,65,2025,"F",0,76,0,FALSE
2017,67,2025,"F",16.1,333,26.83,TRUE
2017,72,2025,"G",0.1,3,0.17,FALSE
2017,74,2025,"D",11.3,224,18.83,TRUE
2017,78,2025,"G",29.2,174,48.67,TRUE
2017,82,2025,"D",0,2,0,FALSE
2017,86,2025,"G",10.5,65,17.5,FALSE
2017,87,2025,"D",0.9,77,1.5,FALSE
2017,99,2025,"D",5.6,254,9.33,TRUE
2017,103,2025,"D",22.6,345,37.67,TRUE
2017,111,2025,"G",34.3,190,57.17,TRUE
2017,113,2025,"F",3.3,259,5.5,TRUE
2017,117,2025,"F",5.5,242,9.17,TRUE
2017,121,2025,"F",26.9,391,44.83,TRUE
2017,137,2025,"F",8.3,235,13.83,TRUE
2017,168,2025,"F",0.2,45,0.33,FALSE
2017,169,2025,"D",11.9,220,19.83,TRUE
2017,174,2025,"F",4.8,256,8,TRUE
2017,177,2025,"F",0,2,0,FALSE
2017,189,2025,"F",0,28,0,FALSE
2017,199,2025,"G",5.5,55,9.17,FALSE
2018,1,2025,"D",50.5,509,91.74,TRUE
2018,2,2025,"F",39.5,478,71.76,TRUE
2018,3,2025,"F",16.4,476,29.79,TRUE
2018,4,2025,"F",42.3,512,76.85,TRUE
2018,5,2025,"F",9.2,291,16.71,TRUE
2018,7,2025,"D",57.3,433,104.1,TRUE
2018,8,2025,"D",12.3,244,22.35,TRUE
2018,10,2025,"D",37.3,347,67.76,TRUE
2018,11,2025,"F",6.5,236,11.81,TRUE
2018,12,2025,"D",35.7,388,64.86,TRUE
2018,13,2025,"F",0.5,219,0.91,TRUE
2018,14,2025,"F",18,415,32.7,TRUE
2018,15,2025,"F",0,33,0,FALSE
2018,17,2025,"D",5.5,131,9.99,FALSE
2018,18,2025,"F",0,104,0,FALSE
2018,20,2025,"F",0.6,217,1.09,TRUE
2018,22,2025,"D",27.1,368,49.23,TRUE
2018,23,2025,"F",2.4,337,4.36,TRUE
2018,26,2025,"D",4.9,144,8.9,FALSE
2018,28,2025,"D",8.6,183,15.62,FALSE
2018,29,2025,"D",18.8,309,34.15,TRUE
2018,30,2025,"F",3,306,5.45,TRUE
2018,31,2025,"D",1.7,80,3.09,FALSE
2018,32,2025,"D",8.1,212,14.72,TRUE
2018,33,2025,"F",4.5,154,8.18,FALSE
2018,38,2025,"D",18.3,354,33.25,TRUE
2018,40,2025,"F",10.7,298,19.44,TRUE
2018,42,2025,"F",4.2,186,7.63,FALSE
2018,45,2025,"D",4.8,108,8.72,FALSE
2018,46,2025,"D",15.8,299,28.7,TRUE
2018,49,2025,"F",15,216,27.25,TRUE
2018,50,2025,"D",0.3,11,0.55,FALSE
2018,51,2025,"F",0.4,32,0.73,FALSE
2018,52,2025,"D",16.8,242,30.52,TRUE
2018,55,2025,"D",8.5,221,15.44,TRUE
2018,60,2025,"F",0.8,149,1.45,FALSE
2018,62,2025,"G",0.1,2,0.18,FALSE
2018,63,2025,"F",6.1,241,11.08,TRUE
2018,64,2025,"G",7,52,12.72,FALSE
2018,65,2025,"F",0.4,24,0.73,FALSE
2018,71,2025,"D",5.8,164,10.54,FALSE
2018,72,2025,"G",0.1,2,0.18,FALSE
2018,73,2025,"D",4,106,7.27,FALSE
2018,75,2025,"F",0.5,73,0.91,FALSE
2018,77,2025,"F",1.1,139,2,FALSE
2018,85,2025,"G",22,121,39.97,TRUE
2018,87,2025,"F",0.6,27,1.09,FALSE
2018,92,2025,"F",2.3,238,4.18,TRUE
2018,105,2025,"F",3.7,144,6.72,FALSE
2018,107,2025,"G",11.8,69,21.44,FALSE
2018,112,2025,"D",0.5,33,0.91,FALSE
2018,115,2025,"F",4.9,217,8.9,TRUE
2018,120,2025,"F",6,317,10.9,TRUE
2018,126,2025,"F",0.1,21,0.18,FALSE
2018,131,2025,"D",2.5,51,4.54,FALSE
2018,136,2025,"G",6,48,10.9,FALSE
2018,141,2025,"F",17.5,360,31.79,TRUE
2018,142,2025,"D",0.1,17,0.18,FALSE
2018,143,2025,"G",12.1,110,21.98,TRUE
2018,150,2025,"D",3.4,99,6.18,FALSE
2018,156,2025,"F",3.9,159,7.09,FALSE
2018,164,2025,"D",9.7,156,17.62,FALSE
2018,171,2025,"F",1.2,57,2.18,FALSE
2018,183,2025,"F",1.4,99,2.54,FALSE
2018,200,2025,"D",2.5,90,4.54,FALSE
2019,1,2025,"F",35.8,368,72.08,TRUE
2019,2,2025,"F",13.5,379,27.18,TRUE
2019,3,2025,"F",7,269,14.09,TRUE
2019,4,2025,"D",18.6,246,37.45,TRUE
2019,5,2025,"F",2.4,100,4.83,FALSE
2019,6,2025,"D",25.9,328,52.15,TRUE
2019,7,2025,"F",17.2,362,34.63,TRUE
2019,8,2025,"D",7.9,149,15.91,FALSE
2019,9,2025,"F",15.3,268,30.8,TRUE
2019,10,2025,"F",3.6,219,7.25,TRUE
2019,12,2025,"F",26.1,285,52.55,TRUE
2019,13,2025,"G",15.3,95,30.8,TRUE
2019,14,2025,"D",12.2,235,24.56,TRUE
2019,15,2025,"F",23.5,287,47.31,TRUE
2019,16,2025,"F",9.8,296,19.73,TRUE
2019,17,2025,"F",4.2,296,8.46,TRUE
2019,18,2025,"D",20.6,197,41.48,TRUE
2019,20,2025,"D",2.1,53,4.23,FALSE
2019,21,2025,"F",0,13,0,FALSE
2019,22,2025,"D",2.3,134,4.63,FALSE
2019,23,2025,"F",7.5,200,15.1,TRUE
2019,24,2025,"F",7.8,209,15.7,TRUE
2019,25,2025,"F",10.1,237,20.33,TRUE
2019,26,2025,"F",2.5,86,5.03,FALSE
2019,27,2025,"F",1.1,30,2.21,FALSE
2019,28,2025,"F",0,2,0,FALSE
2019,30,2025,"F",0.3,130,0.6,FALSE
2019,31,2025,"D",1.3,44,2.62,FALSE
2019,32,2025,"F",10.5,210,21.14,TRUE
2019,33,2025,"F",6.8,202,13.69,TRUE
2019,34,2025,"F",5.2,146,10.47,FALSE
2019,36,2025,"G",17.6,116,35.43,TRUE
2019,37,2025,"G",2.4,29,4.83,FALSE
2019,38,2025,"F",0,16,0,FALSE
2019,39,2025,"D",8.2,148,16.51,FALSE
2019,40,2025,"F",11.5,293,23.15,TRUE
2019,41,2025,"D",5,77,10.07,FALSE
2019,43,2025,"D",8.8,179,17.72,TRUE
2019,46,2025,"D",4.1,112,8.25,FALSE
2019,47,2025,"D",3.1,59,6.24,FALSE
2019,49,2025,"D",0.2,2,0.4,FALSE
2019,52,2025,"D",2.3,74,4.63,FALSE
2019,53,2025,"F",5.5,156,11.07,FALSE
2019,56,2025,"F",2.2,220,4.43,TRUE
2019,57,2025,"D",1.7,52,3.42,FALSE
2019,60,2025,"D",1.5,61,3.02,FALSE
2019,63,2025,"F",0,8,0,FALSE
2019,67,2025,"G",0.4,1,0.81,FALSE
2019,68,2025,"D",3.8,115,7.65,FALSE
2019,69,2025,"D",0.2,41,0.4,FALSE
2019,70,2025,"D",0,1,0,FALSE
2019,74,2025,"F",0,3,0,FALSE
2019,76,2025,"F",0.2,1,0.4,FALSE
2019,79,2025,"F",10.4,149,20.94,FALSE
2019,81,2025,"F",0,49,0,FALSE
2019,90,2025,"D",0,2,0,FALSE
2019,91,2025,"F",11.7,245,23.56,TRUE
2019,95,2025,"D",11.9,180,23.96,TRUE
2019,98,2025,"F",9.5,224,19.13,TRUE
2019,100,2025,"F",0.1,13,0.2,FALSE
2019,101,2025,"D",2.2,119,4.43,FALSE
2019,109,2025,"D",2.5,55,5.03,FALSE
2019,114,2025,"F",8.5,148,17.11,FALSE
2019,120,2025,"D",0.2,18,0.4,FALSE
2019,125,2025,"F",2.3,205,4.63,TRUE
2019,156,2025,"G",1.7,19,3.42,FALSE
2019,159,2025,"F",1.9,47,3.83,FALSE
2019,161,2025,"F",0.7,62,1.41,FALSE
2019,172,2025,"F",0.5,32,1.01,FALSE
2019,188,2025,"F",0,19,0,FALSE
2019,201,2025,"F",2.7,84,5.44,FALSE
2019,202,2025,"G",0.1,2,0.2,FALSE
2019,203,2025,"F",1.8,66,3.62,FALSE
2019,210,2025,"F",3.8,137,7.65,FALSE
2019,214,2025,"G",13.5,71,27.18,FALSE
2020,1,2025,"F",17.8,380,40.85,TRUE
2020,2,2025,"F",13.9,260,31.9,TRUE
2020,3,2025,"F",30.3,367,69.54,TRUE
2020,4,2025,"F",22.6,320,51.87,TRUE
2020,5,2025,"D",19.9,236,45.67,TRUE
2020,6,2025,"D",6.5,217,14.92,TRUE
2020,7,2025,"F",2.7,163,6.2,TRUE
2020,8,2025,"F",7.8,178,17.9,TRUE
2020,9,2025,"F",9.1,185,20.88,TRUE
2020,10,2025,"F",12.9,222,29.61,TRUE
2020,11,2025,"G",2.5,16,5.74,FALSE
2020,12,2025,"F",15.5,295,35.57,TRUE
2020,13,2025,"F",24.1,304,55.31,TRUE
2020,14,2025,"F",8.2,166,18.82,TRUE
2020,16,2025,"D",8.5,169,19.51,TRUE
2020,17,2025,"F",2.1,169,4.82,TRUE
2020,18,2025,"F",14.8,328,33.97,TRUE
2020,19,2025,"D",14.2,286,32.59,TRUE
2020,20,2025,"D",1.3,33,2.98,FALSE
2020,21,2025,"F",4.5,175,10.33,TRUE
2020,22,2025,"F",2.4,84,5.51,FALSE
2020,23,2025,"F",8.4,166,19.28,TRUE
